T,a,P,rho
277.685000000000,334.057593990767,83420.8569042970,1.04655082933749
277.678500000000,334.053684188171,83410.5942658763,1.04644657511881
277.672000000000,334.049774339813,83400.3326498005,1.04634232884554
277.665500000000,334.045864445693,83390.0720559917,1.04623809051725
277.659000000000,334.041954505808,83379.8124843720,1.04613386013353
277.652500000000,334.038044520156,83369.5539348633,1.04602963769395
277.646000000000,334.034134488738,83359.2964073879,1.04592542319810
277.639500000000,334.030224411549,83349.0399018678,1.04582121664556
277.633000000000,334.026314288590,83338.7844182251,1.04571701803590
277.626500000000,334.022404119858,83328.5299563820,1.04561282736871
277.620000000000,334.018493905353,83318.2765162606,1.04550864464357
277.613500000000,334.014583645071,83308.0240977830,1.04540446986005
277.607000000000,334.010673339012,83297.7727008712,1.04530030301775
277.600500000000,334.006762987174,83287.5223254474,1.04519614411623
277.594000000000,334.002852589555,83277.2729714339,1.04509199315509
277.587500000000,333.998942146154,83267.0246387525,1.04498785013390
277.581000000000,333.995031656969,83256.7773273257,1.04488371505223
277.574500000000,333.991121121999,83246.5310370754,1.04477958790968
277.568000000000,333.987210541242,83236.2857679238,1.04467546870583
277.561500000000,333.983299914696,83226.0415197930,1.04457135744024
277.555000000000,333.979389242360,83215.7982926053,1.04446725411251
277.548500000000,333.975478524232,83205.5560862828,1.04436315872222
277.542000000000,333.971567760311,83195.3149007476,1.04425907126893
277.535500000000,333.967656950595,83185.0747359219,1.04415499175225
277.529000000000,333.963746095081,83174.8355917279,1.04405092017174
277.522500000000,333.959835193770,83164.5974680878,1.04394685652699
277.516000000000,333.955924246659,83154.3603649236,1.04384280081758
277.509500000000,333.952013253746,83144.1242821577,1.04373875304309
277.503000000000,333.948102215030,83133.8892197122,1.04363471320309
277.496500000000,333.944191130509,83123.6551775092,1.04353068129718
277.490000000000,333.940280000182,83113.4221554710,1.04342665732492
277.483500000000,333.936368824047,83103.1901535199,1.04332264128591
277.477000000000,333.932457602103,83092.9591715780,1.04321863317973
277.470500000000,333.928546334347,83082.7292095673,1.04311463300594
277.464000000000,333.924635020778,83072.5002674104,1.04301064076414
277.457500000000,333.920723661395,83062.2723450293,1.04290665645390
277.451000000000,333.916812256196,83052.0454423461,1.04280268007481
277.444500000000,333.912900805180,83041.8195592834,1.04269871162645
277.438000000000,333.908989308344,83031.5946957630,1.04259475110840
277.431500000000,333.905077765688,83021.3708517074,1.04249079852023
277.425000000000,333.901166177209,83011.1480270387,1.04238685386153
277.418500000000,333.897254542906,83000.9262216793,1.04228291713189
277.412000000000,333.893342862777,82990.7054355514,1.04217898833087
277.405500000000,333.889431136821,82980.4856685770,1.04207506745807
277.399000000000,333.885519365036,82970.2669206788,1.04197115451306
277.392500000000,333.881607547421,82960.0491917786,1.04186724949543
277.386000000000,333.877695683973,82949.8324817990,1.04176335240475
277.379500000000,333.873783774692,82939.6167906620,1.04165946324060
277.373000000000,333.869871819576,82929.4021182902,1.04155558200257
277.366500000000,333.865959818622,82919.1884646055,1.04145170869025
277.360000000000,333.862047771830,82908.9758295304,1.04134784330319
277.353500000000,333.858135679198,82898.7642129873,1.04124398584101
277.347000000000,333.854223540724,82888.5536148981,1.04114013630326
277.340500000000,333.850311356407,82878.3440351855,1.04103629468953
277.334000000000,333.846399126245,82868.1354737715,1.04093246099941
277.327500000000,333.842486850236,82857.9279305785,1.04082863523247
277.321000000000,333.838574528379,82847.7214055288,1.04072481738830
277.314500000000,333.834662160672,82837.5158985447,1.04062100746647
277.308000000000,333.830749747114,82827.3114095487,1.04051720546657
277.301500000000,333.826837287702,82817.1079384628,1.04041341138818
277.295000000000,333.822924782436,82806.9054852094,1.04030962523088
277.288500000000,333.819012231314,82796.7040497110,1.04020584699425
277.282000000000,333.815099634334,82786.5036318897,1.04010207667787
277.275500000000,333.811186991494,82776.3042316680,1.03999831428133
277.269000000000,333.807274302793,82766.1058489683,1.03989455980420
277.262500000000,333.803361568229,82755.9084837126,1.03979081324607
277.256000000000,333.799448787801,82745.7121358235,1.03968707460651
277.249500000000,333.795535961507,82735.5168052234,1.03958334388512
277.243000000000,333.791623089346,82725.3224918345,1.03947962108146
277.236500000000,333.787710171315,82715.1291955792,1.03937590619512
277.230000000000,333.783797207414,82704.9369163799,1.03927219922569
277.223500000000,333.779884197640,82694.7456541589,1.03916850017273
277.217000000000,333.775971141992,82684.5554088386,1.03906480903585
277.210500000000,333.772058040469,82674.3661803414,1.03896112581461
277.204000000000,333.768144893068,82664.1779685896,1.03885745050859
277.197500000000,333.764231699788,82653.9907735058,1.03875378311739
277.191000000000,333.760318460628,82643.8045950120,1.03865012364057
277.184500000000,333.756405175586,82633.6194330309,1.03854647207773
277.178000000000,333.752491844660,82623.4352874848,1.03844282842844
277.171500000000,333.748578467849,82613.2521582961,1.03833919269228
277.165000000000,333.744665045151,82603.0700453871,1.03823556486884
277.158500000000,333.740751576564,82592.8889486805,1.03813194495769
277.152000000000,333.736838062087,82582.7088680984,1.03802833295842
277.145500000000,333.732924501719,82572.5298035632,1.03792472887062
277.139000000000,333.729010895457,82562.3517549976,1.03782113269385
277.132500000000,333.725097243300,82552.1747223238,1.03771754442771
277.126000000000,333.721183545246,82541.9987054643,1.03761396407177
277.119500000000,333.717269801294,82531.8237043414,1.03751039162561
277.113000000000,333.713356011443,82521.6497188779,1.03740682708882
277.106500000000,333.709442175690,82511.4767489958,1.03730327046098
277.100000000000,333.705528294033,82501.3047946177,1.03719972174167
277.093500000000,333.701614366473,82491.1338556661,1.03709618093048
277.087000000000,333.697700393005,82480.9639320635,1.03699264802697
277.080500000000,333.693786373630,82470.7950237323,1.03688912303074
277.074000000000,333.689872308346,82460.6271305948,1.03678560594137
277.067500000000,333.685958197150,82450.4602525738,1.03668209675843
277.061000000000,333.682044040041,82440.2943895913,1.03657859548151
277.054500000000,333.678129837018,82430.1295415702,1.03647510211020
277.048000000000,333.674215588079,82419.9657084328,1.03637161664406
277.041500000000,333.670301293223,82409.8028901016,1.03626813908269
277.035000000000,333.666386952447,82399.6410864990,1.03616466942567
277.028500000000,333.662472565750,82389.4802975475,1.03606120767257
277.022000000000,333.658558133131,82379.3205231699,1.03595775382298
277.015500000000,333.654643654588,82369.1617632882,1.03585430787649
277.009000000000,333.650729130119,82359.0040178252,1.03575086983266
277.002500000000,333.646814559723,82348.8472867035,1.03564743969109
276.996000000000,333.642899943398,82338.6915698453,1.03554401745136
276.989500000000,333.638985281142,82328.5368671733,1.03544060311304
276.983000000000,333.635070572954,82318.3831786100,1.03533719667572
276.976500000000,333.631155818832,82308.2305040779,1.03523379813898
276.970000000000,333.627241018775,82298.0788434995,1.03513040750241
276.963500000000,333.623326172781,82287.9281967973,1.03502702476558
276.957000000000,333.619411280849,82277.7785638940,1.03492364992808
276.950500000000,333.615496342976,82267.6299447119,1.03482028298948
276.944000000000,333.611581359161,82257.4823391738,1.03471692394937
276.937500000000,333.607666329403,82247.3357472020,1.03461357280734
276.931000000000,333.603751253699,82237.1901687192,1.03451022956296
276.924500000000,333.599836132049,82227.0456036479,1.03440689421582
276.918000000000,333.595920964451,82216.9020519107,1.03430356676549
276.911500000000,333.592005750902,82206.7595134301,1.03420024721156
276.905000000000,333.588090491402,82196.6179881286,1.03409693555361
276.898500000000,333.584175185949,82186.4774759290,1.03399363179123
276.892000000000,333.580259834541,82176.3379767537,1.03389033592399
276.885500000000,333.576344437177,82166.1994905253,1.03378704795148
276.879000000000,333.572428993854,82156.0620171663,1.03368376787327
276.872500000000,333.568513504572,82145.9255565995,1.03358049568896
276.866000000000,333.564597969329,82135.7901087473,1.03347723139812
276.859500000000,333.560682388123,82125.6556735323,1.03337397500033
276.853000000000,333.556766760952,82115.5222508772,1.03327072649518
276.846500000000,333.552851087815,82105.3898407047,1.03316748588225
276.840000000000,333.548935368710,82095.2584429371,1.03306425316112
276.833500000000,333.545019603636,82085.1280574972,1.03296102833137
276.827000000000,333.541103792591,82074.9986843077,1.03285781139258
276.820500000000,333.537187935573,82064.8703232910,1.03275460234434
276.814000000000,333.533272032581,82054.7429743698,1.03265140118624
276.807500000000,333.529356083614,82044.6166374669,1.03254820791784
276.801000000000,333.525440088668,82034.4913125046,1.03244502253873
276.794500000000,333.521524047744,82024.3669994058,1.03234184504850
276.788000000000,333.517607960839,82014.2436980931,1.03223867544673
276.781500000000,333.513691827952,82004.1214084891,1.03213551373299
276.775000000000,333.509775649080,81994.0001305164,1.03203235990688
276.768500000000,333.505859424224,81983.8798640977,1.03192921396797
276.762000000000,333.501943153380,81973.7606091557,1.03182607591584
276.755500000000,333.498026836547,81963.6423656129,1.03172294575009
276.749000000000,333.494110473723,81953.5251333922,1.03161982347028
276.742500000000,333.490194064908,81943.4089124161,1.03151670907600
276.736000000000,333.486277610099,81933.2937026073,1.03141360256684
276.729500000000,333.482361109295,81923.1795038885,1.03131050394238
276.723000000000,333.478444562493,81913.0663161824,1.03120741320219
276.716500000000,333.474527969694,81902.9541394117,1.03110433034587
276.710000000000,333.470611330894,81892.8429734990,1.03100125537299
276.703500000000,333.466694646092,81882.7328183670,1.03089818828313
276.697000000000,333.462777915287,81872.6236739385,1.03079512907588
276.690500000000,333.458861138477,81862.5155401360,1.03069207775082
276.684000000000,333.454944315660,81852.4084168824,1.03058903430754
276.677500000000,333.451027446835,81842.3023041003,1.03048599874560
276.671000000000,333.447110532000,81832.1972017126,1.03038297106461
276.664500000000,333.443193571154,81822.0931096418,1.03027995126413
276.658000000000,333.439276564294,81811.9900278106,1.03017693934376
276.651500000000,333.435359511420,81801.8879561420,1.03007393530307
276.645000000000,333.431442412529,81791.7868945584,1.02997093914165
276.638500000000,333.427525267621,81781.6868429827,1.02986795085907
276.632000000000,333.423608076693,81771.5878013377,1.02976497045493
276.625500000000,333.419690839743,81761.4897695460,1.02966199792880
276.619000000000,333.415773556771,81751.3927475303,1.02955903328026
276.612500000000,333.411856227774,81741.2967352135,1.02945607650891
276.606000000000,333.407938852751,81731.2017325184,1.02935312761431
276.599500000000,333.404021431701,81721.1077393676,1.02925018659606
276.593000000000,333.400103964621,81711.0147556839,1.02914725345374
276.586500000000,333.396186451510,81700.9227813902,1.02904432818692
276.580000000000,333.392268892366,81690.8318164091,1.02894141079519
276.573500000000,333.388351287189,81680.7418606634,1.02883850127814
276.567000000000,333.384433635975,81670.6529140759,1.02873559963534
276.560500000000,333.380515938724,81660.5649765695,1.02863270586638
276.554000000000,333.376598195434,81650.4780480667,1.02852981997084
276.547500000000,333.372680406103,81640.3921284906,1.02842694194831
276.541000000000,333.368762570730,81630.3072177639,1.02832407179836
276.534500000000,333.364844689313,81620.2233158093,1.02822120952058
276.528000000000,333.360926761851,81610.1404225496,1.02811835511455
276.521500000000,333.357008788341,81600.0585379078,1.02801550857985
276.515000000000,333.353090768782,81589.9776618065,1.02791266991607
276.508500000000,333.349172703173,81579.8977941686,1.02780983912279
276.502000000000,333.345254591512,81569.8189349169,1.02770701619959
276.495500000000,333.341336433797,81559.7410839744,1.02760420114606
276.489000000000,333.337418230027,81549.6642412636,1.02750139396177
276.482500000000,333.333499980200,81539.5884067075,1.02739859464631
276.476000000000,333.329581684314,81529.5135802290,1.02729580319927
276.469500000000,333.325663342369,81519.4397617508,1.02719301962022
276.463000000000,333.321744954361,81509.3669511958,1.02709024390875
276.456500000000,333.317826520290,81499.2951484871,1.02698747606444
276.450000000000,333.313908040154,81489.2243535470,1.02688471608687
276.443500000000,333.309989513951,81479.1545662988,1.02678196397562
276.437000000000,333.306070941680,81469.0857866652,1.02667921973029
276.430500000000,333.302152323339,81459.0180145692,1.02657648335045
276.424000000000,333.298233658926,81448.9512499335,1.02647375483568
276.417500000000,333.294314948440,81438.8854926810,1.02637103418557
276.411000000000,333.290396191879,81428.8207427347,1.02626832139970
