time (sec),density (kg/m^3),y acceleration (m/s^2)
389.1191398,1.031648821,0.013019044
389.127668,1.031662967,0.013018823
389.1361963,1.031677114,0.0130186
389.1447245,1.03169126,0.013018375
389.1532527,1.031705407,0.013018149
389.1617809,1.031719554,0.013017922
389.1710269,1.031734891,0.013017683
389.1802729,1.031750229,0.013017445
389.1895189,1.031765566,0.013017205
389.1987648,1.031780904,0.013016963
389.2049853,1.031791223,0.013016799
389.2112058,1.031801541,0.013016635
389.2174263,1.03181186,0.01301647
389.2236467,1.031822179,0.013016304
389.2298672,1.031832498,0.013016143
389.2360877,1.031842817,0.013015983
389.2423082,1.031853136,0.013015822
389.2485286,1.031863455,0.013015661
389.2559937,1.031875839,0.013015466
389.2634588,1.031888222,0.013015271
389.2709239,1.031900606,0.013015074
389.278389,1.03191299,0.013014876
389.2954895,1.031941358,0.013014428
389.3125901,1.031969726,0.013013986
389.3296906,1.031998095,0.013013538
389.3467911,1.032026464,0.013013085
389.3638917,1.032054833,0.013012642
389.3809922,1.032083202,0.013012198
389.3980927,1.032111571,0.013011749
389.4151932,1.032139941,0.013011297
389.4290151,1.032162871,0.013010941
389.4428369,1.032185801,0.013010582
389.4566587,1.032208732,0.013010219
389.4704806,1.032231663,0.013009853
389.4992606,1.03227941,0.013009107
389.5280405,1.032327158,0.013008351
389.5568205,1.032374906,0.013007602
389.5856005,1.032422655,0.013006849
389.6022667,1.032450306,0.013006409
389.6189329,1.032477958,0.01300598
389.6355991,1.032505609,0.013005545
389.6522653,1.032533261,0.013005106
389.6689315,1.032560913,0.01300467
389.6855977,1.032588565,0.01300424
389.7022639,1.032616217,0.013003804
389.7189301,1.03264387,0.013003363
389.7350766,1.03267066,0.013002944
389.7512232,1.032697451,0.013002526
389.7673697,1.032724242,0.013002103
389.7835163,1.032751033,0.013001675
389.792423,1.032765812,0.013001445
389.8013297,1.03278059,0.013001216
389.8102364,1.032795369,0.013000986
389.8191432,1.032810147,0.013000753
389.8280499,1.032824926,0.01300052
389.8369566,1.032839705,0.013000284
389.8458633,1.032854484,0.013000048
389.85477,1.032869263,0.012999818
389.8638562,1.032884339,0.012999584
389.8729424,1.032899416,0.012999349
389.8820286,1.032914493,0.012999112
389.8911148,1.03292957,0.012998874
389.9008568,1.032945735,0.012998616
389.9105988,1.0329619,0.012998358
389.9203408,1.032978066,0.012998108
389.9300828,1.032994231,0.012997857
389.9398248,1.033010396,0.012997604
389.9495667,1.033026562,0.012997349
389.9593087,1.033042727,0.012997092
389.9690507,1.033058893,0.012996834
389.9799362,1.033076956,0.012996552
389.9908216,1.033095019,0.012996272
390.0017071,1.033113083,0.01299599
390.0125925,1.033131146,0.012995705
390.023478,1.03314921,0.012995418
390.0343634,1.033167273,0.012995128
390.0452489,1.033185337,0.01299485
390.0561344,1.0332034,0.012994569
390.0642278,1.033216831,0.012994359
390.0723213,1.033230262,0.012994147
390.0804148,1.033243692,0.012993934
390.0885082,1.033257123,0.01299372
390.0966017,1.033270554,0.012993505
390.1046952,1.033283985,0.012993298
390.1127886,1.033297416,0.01299309
390.1208821,1.033310847,0.012992881
390.1294208,1.033325017,0.012992659
390.1379595,1.033339187,0.012992435
390.1464983,1.033353357,0.01299221
390.155037,1.033367527,0.012991983
390.1661972,1.033386047,0.012991694
390.1773574,1.033404568,0.012991407
390.1885176,1.033423088,0.012991118
390.1996777,1.033441609,0.012990826
390.2108379,1.03346013,0.012990532
390.2219981,1.033478651,0.012990236
390.2331583,1.033497172,0.01298995
390.2443185,1.033515693,0.012989662
390.257418,1.033537433,0.012989321
390.2705175,1.033559172,0.012988977
390.2836169,1.033580912,0.01298863
390.2967164,1.033602652,0.012988294
390.3075246,1.033620589,0.012988015
390.3183328,1.033638527,0.012987734
390.329141,1.033656464,0.01298745
390.3399491,1.033674402,0.012987164
390.3646689,1.033715428,0.012986525
390.3893887,1.033756455,0.012985881
390.4141084,1.033797481,0.012985232
390.4388282,1.033838509,0.012984594
390.4534729,1.033862815,0.012984211
390.4681177,1.033887121,0.012983823
390.4827624,1.033911427,0.012983447
390.4974072,1.033935734,0.012983068
390.5120519,1.033960041,0.012982686
390.5266967,1.033984347,0.012982299
390.5413414,1.034008654,0.01298192
390.5559862,1.034032962,0.012981542
390.5688962,1.034054389,0.012981206
390.5818061,1.034075817,0.012980867
390.5947161,1.034097245,0.012980525
390.6076261,1.034118674,0.012980195
390.6150172,1.034130942,0.012980005
390.6224084,1.03414321,0.012979813
390.6297995,1.034155478,0.012979621
390.6371907,1.034167746,0.012979427
390.6445818,1.034180014,0.012979233
390.651973,1.034192282,0.012979037
390.6593641,1.034204551,0.012978844
390.6667553,1.034216819,0.012978655
390.6726944,1.034226677,0.012978502
390.6786335,1.034236535,0.012978349
390.6845726,1.034246393,0.012978195
390.6905116,1.034256252,0.012978041
390.69677,1.03426664,0.012977877
390.7030284,1.034277028,0.012977713
390.7092868,1.034287416,0.012977548
390.7155452,1.034297805,0.012977382
390.7218036,1.034308193,0.012977218
390.728062,1.034318581,0.012977059
390.7343204,1.03432897,0.012976898
390.7405788,1.034339358,0.012976737
390.7473154,1.03435054,0.012976562
390.7540521,1.034361723,0.012976387
390.7607887,1.034372905,0.01297621
390.7675254,1.034384087,0.012976033
390.7768359,1.034399542,0.012975787
390.7861464,1.034414997,0.012975545
390.7954569,1.034430452,0.012975307
390.8047674,1.034445907,0.012975067
390.8140779,1.034461362,0.012974825
390.8233884,1.034476818,0.012974582
390.8326989,1.034492273,0.012974336
390.8420094,1.034507728,0.01297409
390.8502558,1.034521417,0.012973878
390.8585021,1.034535106,0.012973667
390.8667484,1.034548795,0.012973454
390.8749947,1.034562484,0.01297324
390.8808264,1.034572164,0.012973088
390.886658,1.034581845,0.012972935
390.8924897,1.034591526,0.012972782
390.8983214,1.034601206,0.012972628
390.9041531,1.034610887,0.012972473
390.9099847,1.034620568,0.012972323
390.9158164,1.034630249,0.012972174
390.9216481,1.034639929,0.012972024
390.9277846,1.034650116,0.012971866
390.9339211,1.034660303,0.012971707
390.9400576,1.03467049,0.012971548
390.9461941,1.034680677,0.012971387
390.9500383,1.034687059,0.012971287
390.9538825,1.03469344,0.012971185
390.9577268,1.034699822,0.012971084
390.961571,1.034706204,0.012970982
390.9654152,1.034712585,0.01297088
390.9692594,1.034718967,0.01297078
390.9731037,1.034725349,0.012970682
390.9769479,1.034731731,0.012970584
390.9867534,1.034748009,0.012970332
390.996559,1.034764287,0.012970078
391.0063645,1.034780565,0.012969823
391.0161701,1.034796843,0.012969566
391.0269031,1.034814661,0.012969282
391.0376361,1.034832479,0.012969005
391.0483692,1.034850298,0.01296873
391.0591022,1.034868116,0.012968452
391.0671014,1.034881396,0.012968244
391.0751006,1.034894675,0.012968035
391.0830998,1.034907955,0.012967824
391.091099,1.034921235,0.012967612
391.0990983,1.034934515,0.012967407
391.1070975,1.034947795,0.012967202
391.1150967,1.034961076,0.012966996
391.1230959,1.034974356,0.012966789
391.1352065,1.034994462,0.012966473
391.1473172,1.035014568,0.012966154
391.1594278,1.035034674,0.012965838
391.1715385,1.03505478,0.012965528
391.1816303,1.035071535,0.012965267
391.191722,1.035088289,0.012965005
391.2018138,1.035105044,0.01296474
391.2119056,1.035121799,0.012964474
391.2232862,1.035140693,0.012964179
391.2346668,1.035159588,0.012963887
391.2460474,1.035178483,0.012963593
391.2574281,1.035197378,0.012963297
391.2688087,1.035216273,0.012962998
391.2801893,1.035235168,0.012962698
391.29157,1.035254063,0.012962407
391.3029506,1.035272959,0.012962115
391.3129707,1.035289595,0.012961855
391.3229908,1.035306232,0.012961593
391.3330108,1.035322868,0.012961329
391.3430309,1.035339505,0.012961065
391.353051,1.035356142,0.01296081
391.3630711,1.035372779,0.012960553
391.3730912,1.035389415,0.012960293
391.3831112,1.035406052,0.012960032
391.3939817,1.035424101,0.012959746
391.4048521,1.03544215,0.01295946
391.4157226,1.0354602,0.012959182
391.426593,1.035478249,0.012958903
391.4338037,1.035490221,0.012958716
391.4410143,1.035502194,0.012958529
391.448225,1.035514166,0.01295834
391.4554356,1.035526139,0.012958151
391.4626463,1.035538112,0.01295796
391.4698569,1.035550085,0.012957773
391.4770676,1.035562057,0.012957589
391.4842782,1.03557403,0.012957404
391.4932285,1.035588892,0.012957173
391.5021789,1.035603753,0.012956941
391.5111292,1.035618615,0.012956707
391.5200795,1.035633476,0.012956471
391.5297764,1.035649578,0.012956216
391.5394733,1.035665679,0.012955969
391.5491703,1.035681781,0.01295572
391.5588672,1.035697882,0.01295547
391.5685642,1.035713984,0.012955217
391.5782611,1.035730086,0.012954963
391.5879581,1.035746187,0.012954707
391.597655,1.035762289,0.012954457
391.6078239,1.035779175,0.012954197
391.6179927,1.035796061,0.012953935
391.6281616,1.035812946,0.012953671
391.6383305,1.035829832,0.012953405
391.6518214,1.035852234,0.012953049
391.6653123,1.035874637,0.012952704
391.6788032,1.035897039,0.012952357
391.6922941,1.035919442,0.012952006
391.705785,1.035941845,0.012951653
391.7192759,1.035964248,0.0129513
391.7327668,1.035986651,0.012950955
391.7462577,1.036009054,0.012950607
391.765151,1.036040429,0.012950114
391.7840444,1.036071804,0.012949621
391.8029378,1.036103179,0.012949137
391.8218312,1.036134555,0.012948645
391.8290455,1.036146535,0.012948456
391.8362598,1.036158516,0.012948265
391.8434741,1.036170496,0.012948078
391.8506884,1.036182477,0.012947895
391.8579027,1.036194458,0.01294771
391.865117,1.036206439,0.012947524
391.8723313,1.03621842,0.012947337
391.8795456,1.0362304,0.012947149
391.8884626,1.036245209,0.012946916
391.8973797,1.036260018,0.012946681
391.9062967,1.036274827,0.012946449
391.9152138,1.036289635,0.012946222
391.9241308,1.036304444,0.012945993
391.9330479,1.036319253,0.012945763
391.9419649,1.036334062,0.012945531
391.950882,1.036348871,0.012945298
391.9954672,1.036422917,0.012944145
392.0400525,1.036496965,0.012942986
392.0846377,1.036571014,0.012941827
392.129223,1.036645064,0.012940678
392.1435009,1.036668778,0.012940304
392.1577787,1.036692492,0.012939933
392.1720566,1.036716206,0.012939568
392.1863345,1.036739921,0.012939199
392.1916026,1.036748671,0.012939062
392.1968708,1.036757421,0.012938925
392.202139,1.036766171,0.012938786
392.2074072,1.036774921,0.012938648
392.2126754,1.036783671,0.012938508
392.2179436,1.036792421,0.012938374
392.2232118,1.036801172,0.01293824
392.22848,1.036809922,0.012938105
392.2335323,1.036818314,0.012937976
392.2385847,1.036826705,0.012937846
392.2436371,1.036835097,0.012937715
392.2486894,1.036843489,0.012937584
392.2555231,1.03685484,0.012937406
392.2623569,1.03686619,0.012937227
392.2691906,1.036877541,0.012937048
392.2760243,1.036888892,0.012936867
392.2828581,1.036900242,0.012936694
392.2896918,1.036911593,0.012936519
392.2965255,1.036922944,0.012936344
392.3033592,1.036934295,0.012936168
392.3171941,1.036957275,0.012935809
392.331029,1.036980255,0.012935447
392.3448639,1.037003235,0.012935088
392.3586988,1.037026215,0.012934734
392.3645567,1.037035945,0.012934584
392.3704145,1.037045676,0.012934432
392.3762724,1.037055406,0.01293428
392.3821303,1.037065136,0.012934127
392.3879881,1.037074866,0.012933974
392.393846,1.037084597,0.01293382
392.3997039,1.037094327,0.012933665
392.4055617,1.037104057,0.012933516
392.4103029,1.037111933,0.012933395
392.4150441,1.037119808,0.012933274
392.4197852,1.037127684,0.012933153
392.4245264,1.037135559,0.012933031
392.4339086,1.037151144,0.012932789
392.4432907,1.037166729,0.012932545
392.4526729,1.037182313,0.012932299
392.4620551,1.037197898,0.012932051
392.4714373,1.037213483,0.012931812
392.4808195,1.037229068,0.012931573
392.4902017,1.037244653,0.012931332
392.4995838,1.037260238,0.012931089
392.5031829,1.037266217,0.012930995
392.506782,1.037272196,0.012930901
392.5103812,1.037278174,0.012930807
392.5139803,1.037284153,0.012930713
392.5175794,1.037290132,0.012930618
392.5211785,1.03729611,0.012930523
392.5247776,1.037302089,0.012930428
392.5283767,1.037308068,0.012930336
392.5314068,1.037313101,0.012930259
392.5344368,1.037318135,0.012930182
392.5374669,1.037323168,0.012930105
392.540497,1.037328201,0.012930028
392.5479018,1.037340502,0.012929838
392.5553065,1.037352803,0.012929647
392.5627113,1.037365103,0.012929455
392.5701161,1.037377404,0.012929262
392.5728962,1.037382023,0.012929189
392.5756763,1.037386641,0.012929116
392.5784565,1.037391259,0.012929043
392.5812366,1.037395877,0.01292897
392.5840167,1.037400496,0.012928897
392.5867968,1.037405114,0.012928823
392.5895769,1.037409732,0.012928752
392.592357,1.037414351,0.012928682
392.5954628,1.03741951,0.012928603
392.5985686,1.037424669,0.012928524
392.6016743,1.037429829,0.012928444
392.6047801,1.037434988,0.012928365
392.6138726,1.037450093,0.012928132
392.622965,1.037465197,0.012927896
392.6320574,1.037480302,0.01292766
392.6411499,1.037495407,0.012927421
392.6502423,1.037510511,0.012927182
392.6593348,1.037525616,0.012926951
392.6684272,1.037540721,0.012926719
392.6775197,1.037555826,0.012926485
392.6857645,1.037569523,0.012926272
392.6940094,1.03758322,0.012926057
392.7022543,1.037596917,0.012925841
392.7104992,1.037610614,0.012925624
392.726703,1.037637534,0.012925211
392.7429068,1.037664453,0.012924794
392.7591106,1.037691373,0.012924373
392.7753145,1.037718293,0.012923947
392.78523,1.037734766,0.012923696
392.7951456,1.037751239,0.012923443
392.8050611,1.037767712,0.012923187
392.8149767,1.037784185,0.01292293
392.8248922,1.037800659,0.012922671
392.8348078,1.037817132,0.01292241
392.8447233,1.037833606,0.012922157
392.8546389,1.037850079,0.012921904
392.8629731,1.037863926,0.01292169
392.8713073,1.037877772,0.012921475
392.8796416,1.037891619,0.012921258
392.8879758,1.037905465,0.01292104
392.8984944,1.037922941,0.012920763
392.909013,1.037940417,0.012920496
392.9195316,1.037957893,0.012920227
392.9300502,1.037975369,0.012919957
392.9405688,1.037992845,0.012919684
392.9510873,1.038010321,0.012919409
392.9616059,1.038027797,0.012919132
392.9721245,1.038045273,0.012918865
392.9810684,1.038060133,0.012918637
392.9900122,1.038074993,0.012918407
392.9989561,1.038089853,0.012918176
393.0078999,1.038104714,0.012917943
393.0222734,1.038128595,0.012917566
393.0366469,1.038152477,0.012917199
393.0510204,1.038176359,0.012916831
393.0653939,1.038200241,0.012916459
393.0767339,1.038219083,0.012916163
393.0880739,1.038237925,0.012915865
393.0994138,1.038256767,0.012915578
393.1107538,1.038275609,0.012915288
393.1186579,1.038288742,0.012915084
393.126562,1.038301875,0.012914879
393.134466,1.038315008,0.012914673
393.1423701,1.038328142,0.012914466
393.1502742,1.038341275,0.012914259
393.1581783,1.038354408,0.012914059
393.1660824,1.038367542,0.012913857
393.1739864,1.038380675,0.012913655
393.1807048,1.038391839,0.012913482
393.1874231,1.038403002,0.012913308
393.1941415,1.038414165,0.012913133
393.2008598,1.038425329,0.012912957
393.2053292,1.038432755,0.01291284
393.2097986,1.038440182,0.012912722
393.214268,1.038447608,0.012912607
393.2187374,1.038455035,0.012912494
393.2232068,1.038462461,0.012912381
393.2276762,1.038469888,0.012912267
393.2321456,1.038477314,0.012912152
393.236615,1.038484741,0.012912038
393.258962,1.038521874,0.012911459
393.2813089,1.038559008,0.012910879
393.3036559,1.038596142,0.012910307
393.3260029,1.038633276,0.012909726
393.3331169,1.038645097,0.012909539
393.3402309,1.038656919,0.012909356
393.3473449,1.03866874,0.012909176
393.3544588,1.038680562,0.012908995
393.3615728,1.038692383,0.012908812
393.3686868,1.038704205,0.012908629
393.3758008,1.038716027,0.012908445
393.3829148,1.038727848,0.012908259
393.3943282,1.038746815,0.01290796
393.4057417,1.038765781,0.012907667
393.4171551,1.038784748,0.012907377
393.4285686,1.038803715,0.012907084
393.439982,1.038822681,0.012906788
393.4513954,1.038841648,0.01290649
393.4628089,1.038860615,0.012906192
393.4742223,1.038879582,0.012905903
393.4837594,1.038895431,0.012905659
393.4932965,1.03891128,0.012905414
393.5028335,1.038927129,0.012905167
393.5123706,1.038942978,0.012904918
393.5221375,1.038959209,0.012904661
393.5319043,1.038975441,0.012904413
393.5416712,1.038991672,0.012904165
393.5514381,1.039007903,0.012903914
393.5586186,1.039019836,0.012903729
393.5657992,1.039031769,0.012903543
393.5729797,1.039043703,0.012903355
393.5801603,1.039055636,0.012903167
393.5873408,1.039067569,0.01290298
393.5945214,1.039079503,0.012902798
393.6017019,1.039091436,0.012902616
393.6088825,1.039103369,0.012902432
393.6174654,1.039117634,0.012902211
393.6260484,1.039131898,0.012901989
393.6346313,1.039146162,0.012901766
393.6432143,1.039160426,0.012901541
393.6596229,1.039187697,0.012901121
393.6760315,1.039214967,0.012900701
393.6924401,1.039242238,0.012900277
393.7088487,1.039269508,0.012899847
393.7252574,1.039296779,0.01289943
393.741666,1.03932405,0.012899009
393.7580746,1.039351322,0.012898584
393.7744832,1.039378593,0.012898155
393.7928735,1.039409159,0.012897688
393.8112638,1.039439724,0.012897215
393.829654,1.03947029,0.012896736
393.8480443,1.039500856,0.012896265
393.8609192,1.039522255,0.012895936
393.8737942,1.039543655,0.012895604
393.8866692,1.039565054,0.012895269
393.8995441,1.039586454,0.012894933
393.9124191,1.039607853,0.012894607
393.9252941,1.039629253,0.012894278
393.938169,1.039650653,0.012893945
393.951044,1.039672053,0.01289361
393.9610194,1.039688634,0.012893349
393.9709948,1.039705215,0.012893097
393.9809702,1.039721796,0.012892843
393.9909456,1.039738377,0.012892587
393.9978332,1.039749825,0.012892409
394.0047208,1.039761273,0.01289223
394.0116084,1.039772722,0.012892051
394.018496,1.039784171,0.01289187
394.0253836,1.039795619,0.012891692
394.0322712,1.039807068,0.012891518
394.0391588,1.039818516,0.012891343
394.0460464,1.039829965,0.012891167
394.0539973,1.039843181,0.012890963
394.0619483,1.039856397,0.012890758
394.0698992,1.039869614,0.012890551
394.0778501,1.03988283,0.012890343
394.0904642,1.039903798,0.012890018
394.1030783,1.039924766,0.012889698
394.1156924,1.039945733,0.012889374
394.1283065,1.039966702,0.012889048
394.1409206,1.03998767,0.012888719
394.1535347,1.040008638,0.012888394
394.1661488,1.040029606,0.012888074
394.1787629,1.040050575,0.012887751
394.1829413,1.040057521,0.012887643
394.1871197,1.040064466,0.012887535
394.1912981,1.040071412,0.012887427
394.1954764,1.040078358,0.012887318
394.1996548,1.040085304,0.012887209
394.2038332,1.04009225,0.012887099
394.2080116,1.040099196,0.01288699
394.21219,1.040106142,0.012886883
394.2166732,1.040113594,0.01288677
394.2211564,1.040121047,0.012886656
394.2256397,1.040128499,0.012886542
394.2301229,1.040135952,0.012886428
394.252539,1.040173216,0.012885851
394.2749551,1.040210479,0.012885268
394.2973712,1.040247744,0.012884698
394.3197873,1.040285008,0.012884119
394.3257007,1.040294839,0.012883965
394.3316141,1.040304669,0.01288381
394.3375276,1.0403145,0.012883658
394.343441,1.04032433,0.012883508
394.3493544,1.040334161,0.012883358
394.3552678,1.040343992,0.012883208
394.3611812,1.040353822,0.012883057
394.3670947,1.040363653,0.012882905
394.3834571,1.040390855,0.012882481
394.3998195,1.040418057,0.012882055
394.4161819,1.040445259,0.012881641
394.4325443,1.040472461,0.012881221
394.4489067,1.040499663,0.012880796
394.4652692,1.040526866,0.012880373
394.4816316,1.040554069,0.012879958
394.497994,1.040581272,0.012879538
394.5182404,1.040614932,0.01287901
394.5384869,1.040648593,0.012878495
394.5587333,1.040682254,0.012877976
394.5789798,1.040715915,0.01287745
394.5958495,1.040743963,0.012877019
394.6127192,1.040772011,0.012876589
394.629589,1.040800059,0.012876153
394.6464587,1.040828107,0.012875712
394.6620313,1.040853998,0.012875319
394.6776039,1.04087989,0.012874921
394.6931766,1.040905782,0.012874519
394.7087492,1.040931674,0.012874112
394.7203749,1.040951004,0.012873818
394.7320006,1.040970334,0.012873523
394.7436263,1.040989664,0.012873225
394.7552521,1.041008995,0.012872924
394.7668778,1.041028325,0.012872621
394.7785035,1.041047655,0.012872323
394.7901292,1.041066986,0.012872028
394.8017549,1.041086316,0.012871731
394.8113022,1.041102191,0.012871485
394.8208495,1.041118066,0.012871238
394.8303969,1.041133941,0.012870988
394.8399442,1.041149816,0.012870744
394.8500051,1.041166545,0.01287049
394.860066,1.041183274,0.012870233
394.8701269,1.041200003,0.012869975
394.8801878,1.041216732,0.012869715
394.9032524,1.041255084,0.012869119
394.9263171,1.041293436,0.012868532
394.9493818,1.041331789,0.012867935
394.9724464,1.041370142,0.012867345
394.9814821,1.041385168,0.012867115
394.9905178,1.041400193,0.012866884
394.9995535,1.041415218,0.012866651
395.0085891,1.041430243,0.012866417
395.0176248,1.041445269,0.012866181
395.0266605,1.041460294,0.012865949
395.0356962,1.041475319,0.012865721
395.0447318,1.041490345,0.012865491
395.0561309,1.041509301,0.012865199
395.0675299,1.041528256,0.012864905
395.078929,1.041547212,0.012864608
395.090328,1.041566168,0.012864316
395.1003835,1.04158289,0.012864062
395.110439,1.041599612,0.012863805
395.1204945,1.041616334,0.012863547
395.1305499,1.041633055,0.012863287
395.1436117,1.041654777,0.012862947
395.1566734,1.041676498,0.012862615
395.1697352,1.04169822,0.012862284
395.182797,1.041719942,0.012861949
395.1958587,1.041741664,0.012861611
395.2089205,1.041763386,0.012861269
395.2219822,1.041785108,0.01286094
395.235044,1.04180683,0.012860608
395.2470104,1.041826731,0.012860301
395.2589768,1.041846632,0.012859991
395.2709432,1.041866532,0.012859679
395.2829096,1.041886433,0.012859377
395.2944558,1.041905636,0.012859084
395.3060019,1.041924838,0.012858788
395.317548,1.04194404,0.01285849
395.3290941,1.041963243,0.01285819
395.3393016,1.041980219,0.012857928
395.3495091,1.041997195,0.01285767
395.3597166,1.042014172,0.012857411
395.3699241,1.042031148,0.012857149
395.3734137,1.042036952,0.012857059
395.3769032,1.042042755,0.012856969
395.3803928,1.042048559,0.012856879
395.3838823,1.042054363,0.012856788
395.3873719,1.042060166,0.012856697
395.3908615,1.04206597,0.012856606
395.394351,1.042071774,0.012856515
395.3978406,1.042077577,0.012856425
395.400844,1.042082572,0.01285635
395.4038475,1.042087568,0.012856274
395.406851,1.042092563,0.012856198
395.4098545,1.042097558,0.012856122
395.4197663,1.042114043,0.012855871
395.4296781,1.042130528,0.012855617
395.4395898,1.042147013,0.012855362
395.4495016,1.042163499,0.012855104
395.4594134,1.042179984,0.012854846
395.4693252,1.042196469,0.012854597
395.4792369,1.042212955,0.012854346
395.4891487,1.04222944,0.012854093
395.4953939,1.042239827,0.012853932
395.5016391,1.042250214,0.012853771
395.5078842,1.042260601,0.012853609
395.5141294,1.042270989,0.012853447
395.5203746,1.042281376,0.012853284
395.5266198,1.042291763,0.012853126
395.532865,1.04230215,0.012852969
395.5391101,1.042312538,0.01285281
395.5460797,1.04232413,0.012852633
395.5530492,1.042335722,0.012852455
395.5600187,1.042347314,0.012852276
395.5669882,1.042358906,0.012852096
395.5747737,1.042371856,0.012851893
395.5825591,1.042384805,0.01285169
395.5903446,1.042397755,0.012851493
395.5981301,1.042410704,0.012851297
395.6059155,1.042423654,0.012851099
395.613701,1.042436603,0.012850901
395.6214865,1.042449553,0.012850701
395.6292719,1.042462503,0.0128505
395.636258,1.042474123,0.012850319
395.643244,1.042485743,0.012850136
395.6502301,1.042497363,0.012849958
395.6572161,1.042508983,0.012849782
395.6642022,1.042520603,0.012849605
395.6711882,1.042532223,0.012849428
395.6781743,1.042543844,0.012849249
395.6851603,1.042555464,0.012849069
395.7007331,1.042581367,0.012848666
395.7163059,1.042607271,0.012848267
395.7318787,1.042633174,0.012847873
395.7474515,1.042659078,0.012847474
395.7630243,1.042684982,0.012847071
395.7785971,1.042710886,0.012846672
395.7941699,1.04273679,0.012846278
395.8097427,1.042762694,0.012845879
395.823934,1.042786301,0.012845512
395.8381254,1.042809908,0.012845146
395.8523168,1.042833515,0.012844788
395.8665081,1.042857122,0.012844426
395.9046568,1.042920582,0.012843444
395.9428054,1.042984043,0.012842471
395.980954,1.043047505,0.012841496
396.0191026,1.043110968,0.012840512
396.031548,1.043131672,0.012840197
396.0439934,1.043152376,0.012839883
396.0564387,1.043173081,0.012839565
396.0688841,1.043193785,0.012839244
396.0778684,1.043208732,0.01283901
396.0868527,1.043223678,0.012838779
396.0958371,1.043238625,0.012838553
396.1048214,1.043253572,0.012838326
396.1138057,1.043268518,0.012838097
396.12279,1.043283465,0.012837867
396.1317743,1.043298412,0.012837635
396.1407587,1.043313359,0.012837401
396.1495978,1.043328065,0.012837174
396.158437,1.04334277,0.012836952
396.1672762,1.043357476,0.012836728
396.1761154,1.043372182,0.012836503
396.1824645,1.043382744,0.012836341
396.1888136,1.043393308,0.012836177
396.1951627,1.043403871,0.012836013
396.2015117,1.043414434,0.012835848
396.2078608,1.043424997,0.012835683
396.2142099,1.04343556,0.012835523
396.220559,1.043446123,0.012835363
396.2269081,1.043456686,0.012835203
396.2335915,1.043467805,0.012835033
396.2402748,1.043478925,0.012834863
396.2469581,1.043490044,0.012834691
396.2536415,1.043501164,0.012834519
396.2611618,1.043513676,0.012834324
396.2686821,1.043526188,0.012834129
396.2762025,1.0435387,0.012833937
396.2837228,1.043551212,0.012833748
396.2912431,1.043563724,0.012833558
396.2987634,1.043576236,0.012833367
396.3062838,1.043588748,0.012833175
396.3138041,1.043601261,0.012832981
396.3229941,1.043616551,0.012832744
396.3321841,1.043631841,0.012832504
396.3413741,1.043647132,0.012832273
396.3505641,1.043662422,0.012832041
396.3597541,1.043677713,0.012831808
396.3689441,1.043693003,0.012831573
396.3781341,1.043708294,0.012831337
396.3873241,1.043723585,0.012831099
396.3976166,1.04374071,0.012830832
396.4079092,1.043757835,0.012830574
396.4182018,1.043774961,0.012830313
396.4284944,1.043792086,0.012830051
396.4360319,1.043804628,0.012829858
396.4435693,1.043817169,0.012829664
396.4511067,1.04382971,0.012829468
396.4586441,1.043842252,0.012829272
396.4661815,1.043854793,0.012829083
396.4737189,1.043867335,0.012828893
396.4812563,1.043879876,0.012828702
396.4887937,1.043892418,0.01282851
396.5034458,1.043916798,0.012828134
396.5180979,1.043941178,0.012827754
396.5327499,1.043965558,0.012827384
396.547402,1.043989938,0.012827013
396.5551422,1.044002818,0.012826815
396.5628823,1.044015697,0.012826617
396.5706225,1.044028576,0.012826417
396.5783627,1.044041456,0.012826216
396.5861029,1.044054335,0.012826016
396.593843,1.044067215,0.012825822
396.6015832,1.044080094,0.012825627
396.6093234,1.044092974,0.012825431
396.6174503,1.044106497,0.012825224
396.6255772,1.044120021,0.012825015
396.6337042,1.044133544,0.012824806
396.6418311,1.044147067,0.012824594
396.6505817,1.044161629,0.012824371
396.6593323,1.04417619,0.012824151
396.6680829,1.044190751,0.01282393
396.6768335,1.044205312,0.012823707
396.6833,1.044216073,0.012823542
396.6897666,1.044226834,0.012823376
396.6962332,1.044237595,0.012823209
396.7026997,1.044248355,0.012823041
396.7091663,1.044259116,0.012822873
396.7156328,1.044269877,0.012822711
396.7220994,1.044280638,0.012822548
396.728566,1.044291399,0.012822385
396.7357605,1.044303371,0.012822203
396.742955,1.044315343,0.012822019
396.7501495,1.044327316,0.012821835
396.757344,1.044339288,0.012821649
396.7727758,1.044364968,0.012821249
396.7882075,1.044390648,0.012820862
396.8036393,1.044416329,0.01282047
396.819071,1.044442009,0.012820074
396.830121,1.044460398,0.012819787
396.8411711,1.044478787,0.012819507
396.8522211,1.044497176,0.012819229
396.8632711,1.044515565,0.012818948
396.8710231,1.044528466,0.01281875
396.8787751,1.044541367,0.012818551
396.886527,1.044554267,0.012818351
396.894279,1.044567168,0.012818149
396.902031,1.044580069,0.012817953
396.909783,1.04459297,0.012817758
396.9175349,1.044605871,0.012817563
396.9252869,1.044618772,0.012817366
396.9352554,1.044635362,0.012817111
396.9452239,1.044651951,0.012816854
396.9551924,1.044668541,0.012816596
396.9651609,1.044685131,0.012816342
396.9768815,1.044704637,0.012816048
396.9886022,1.044724144,0.01281575
397.0003229,1.04474365,0.012815451
